ip_location,content,contained_keywords,has_keyword,negative_sentiment_score
,这个视频必须连起来看，但凡看漏了一段，都成恐怖片[举手] ,[],False,0.2296181321144104
,"这个特效也太离谱了 

#视频制作人出道计划##吸睛制作人计划# http://t.cn/A66QcM4M ",[],False,0.16629451513290405
,"我妈最近沉迷于各种搞笑离谱的视频特效
我真的想笑 ",[],False,0.2952267527580261
,哈哈哈哈哈哈哈哈哈哈离了个大普 ,[],False,0.30914390087127686
发布于 北京,"【#律师解读杂技女演员坠亡事件#】#律师称女演员坠亡公司要担主责或全职# 4月15日，安徽宿州。一名女杂技演员在蒿沟镇表演时从高空坠落。16日，九派新闻联系上蒿沟镇派出所，工作人员称事件调查中，相关方正在与其家属协商赔偿方案。

据报道，演艺公司一位王姓负责人告诉记者，演员表演经验丰富，但事发前二人正在闹脾气。针对此事，北京盈科(合肥)律师事务所毛成战律师认为，首先要看女演员与演艺公司之间的关系，如果双方是劳动关系，即用人单位对劳动者具有用工管理权，双方之间形成人身及经济上的从属关系。女演员家属可以向人力资源和社会保障局申请工伤认定，相关赔偿由工伤保险予以赔付，演艺公司未缴纳工伤保险的，相关赔偿由演艺公司承担。

如果双方是劳务关系，即双方是平等的民事权利义务关系，劳动者提供劳务服务，用人单位支付劳务报酬，彼此之间只体现财产关系，不存在行政隶属关系。具有“临时性、短期性、一次性”等特点。此时女演员属于提供劳务者，在提供劳务过程中遭受损害，根据《民法典》1192条规定，提供劳务一方因劳务受到损害的，根据双方各自的过错承担相应的责任。

本案女演员坠亡事故发生的原因还有待调查，但是根据目击者称现场没有急救人员，也没有应急措施，说明演艺公司没有尽到安全防护义务，可以大致判断演艺公司至少要承担主要甚至全部的责任。（九派新闻）#坠亡女演员丈夫否认吵架不系安全扣#

你觉得责任在谁？ http://t.cn/A6NVhvhb","['合肥', '安徽', '北京', '宿州']",True,NA
发布于 浙江,"全体起立！我们尾号6208！上星首秀！
感谢东方卫视！感谢极限挑战！感谢节目组！
#H-严浩翔[音乐]# #极限挑战# 
http://t.cn/A6NVhpkr ",['东方'],True,0.05263864994049072
发布于 浙江,"4月日常分享🌿天气好好 呀～
       🧚‍♀️试了条仙女裙 好看
       ☁️天气好好呀
       🍪红丝绒好评
       🍑桃子冰美式好喝
       🍞肉桂卷赞
      🥣买了好看的碗餐具准备送大家
      🥥天气一热就想喝椰子！！
      🏀🏀🏀 ",[],False,0.011968135833740234
发布于 重庆,校庆时没有拍出满意的自拍，就不上交咯，那用视频分享几则校庆趣事吧！ http://t.cn/A6NV7GvW ,[],False,0.4247397780418396
,不得不说，这特效是真的挺逗的，正在敷面膜的我不厚道的笑了😂 ,[],False,0.0660218596458435
,现在的视频特效简直不要太离谱，我非常好奇这是谁设计出来的，设计师也用过这样的特效拍视频嘛？？ ,[],False,0.0627739429473877
,不得不说啊 有些特效感觉就是离谱啊，哈哈哈就是太逗了吧， 也不知道到底是谁想出来的这种啊  ,[],False,0.04110729694366455
发布于 广东,在长沙每次打开外卖都会惊呼，太香了，太合我胃口了（大睿睿吃沙拉 ,['长沙'],True,0.008849501609802246
,"

这也太离谱了吧[跪了]
#微博喜剧现场# http://t.cn/A66QLmVC ",[],False,0.1420993208885193
,看了视频当中的特效，真的是要被笑死。我每次用抖音拍特效的时候，我感觉能把自己给笑上天[笑cry] ,[],False,0.06393003463745117
,真的特别想知道这些视频特效是谁设计的太有才了。 ,[],False,0.06979018449783325
,哈哈哈哈现在的视频特效能真的太逗了，看到第一个简直要，笑死我了哈哈哈哈 ,[],False,0.006288051605224609
,我要去找我的怨种姐妹拍特效了[允悲]希望她会喜欢的！ ,[],False,0.11728096008300781
, 太好笑了吧把笑点都承包了， 这个特效简直离谱到家了[doge]，打开之前不知道这么好笑。 ,[],False,0.23934835195541382
,有一说一这特效确实太离谱了，这特效效果我是摸不着头脑啊，我看着都有点害怕，看不的这样的特效啊 ,[],False,0.4053177237510681
,果然有趣的人总能想出快乐的方法来使自己更快乐！ ,[],False,0.010658025741577148
,只能说现在的技术太先进了，发明的特效可是不相信自己的眼睛，看着感觉有不可思议的感觉，就是会被特效吓到 ,[],False,0.19379889965057373
,现在的特效真的是五花八门，太离谱哈哈哈哈，什么牛鬼蛇神，实在是太逗了 ,[],False,0.4662136435508728
发布于 浙江,只能说说唱演出的门槛越来越低了，乌烟瘴气的饭圈厂牌，连代表作都唱不好。努力或许不会让别人认可，但却能让自己自豪。 http://t.cn/A6NV7flj ,[],False,0.17782258987426758
