ip_location,content,contained_keywords,has_keyword,negative_sentiment_score
,一直努力的小姐姐值得学习  ,[],False,0.011969029903411865
,我就喜欢向琴琴 气死你们[憧憬] ,[],False,0.1670244336128235
, ,[],False,0.05462068319320679
,不管别人怎么诋毁她，我都特别佩服这个看似柔弱内心强大的女孩儿，为了实现自己成为法医的目标，能有更多机会接触尸体，去殡仪馆工作，一边自学法医知识。看到很多弹幕说7位面试的实习生哪一个不努力，凭什么一个护理学连本科生都不是的没有淘汰之类的话，我特别好奇发表这些言论的人内心是有多扭曲阴暗，为什么不肯承认别人比你优秀呢？我们都相信每一位实习生都很努力，只是向琴琴太像“普普通通”的我们了，起点比别人低些，能力比别人差些，但她又和我们太不像了，她不甘平庸奋力奔跑追逐梦想的样子太惊艳我了！,[],False,0.1069267988204956
,"
真的好喜欢向琴琴[哇] ",[],False,0.04984790086746216
,"
…我还没看第二案下呢😢能不能别整这种剧透的rs啊啊啊啊啊 ",[],False,0.39767783880233765
,当我看完了这一期节目之后我也是很为向琴琴为骄傲了，我相信她未来一定会实现自己心目中的梦想的 ,[],False,0.011478543281555176
,非常的希望她能够继续向前说继续多多的在节目当中发光发热了，看得出来她是一个非常有知识技能的人，希望她能够继续的向前说我会支持的 ,[],False,0.015778779983520508
,希望她可以在节目中给我们带来更多惊喜的表现了，我也坚信着她一定能够取得很大的进步的，这一次她的表现真的是让我一整个爱住的节奏了 ,[],False,0.006616652011871338
,《初入职场的我们法医季》中，在进行最后的汇报时，向琴琴进行最后的补充说明。她从妻子的心理素质很好以及夫妻之间有长达十分钟的电话沟通这两个方向出发，推理出凶手妻子有做伪证的嫌疑。冷静又有条理的分析太清晰了！ http://t.cn/A668DoY7 ,[],False,0.02025705575942993
, 不愧是我看好的法医实习生，这一期让我看到了向琴琴的真正实力，快速推理出凶手妻子可能作伪证的过程也太过瘾了吧 ,[],False,0.006288886070251465
,一直就非常喜欢她的，就一次看到她的推理也是让我为之折服了呢，优秀的女孩子就总是能够闪闪发光呀，希望她能够继续向前冲，继续加油 ,[],False,0.006370246410369873
,能够有这样子独特的见解的女孩子就是会让我非常的感动的，我也希望他能够继续努力呀，毕竟她好多的实力都是让我为之惊叹的，继续冲把女孩 ,[],False,0.011446952819824219
,"
现在这么捧 按综艺惯例看可能是弃子[抱抱]
希望琴琴的初心不变 不会被这些干扰🙏 ",[],False,0.1142268180847168
,"
我真的谢谢你
我好不容易攒的
全被你剧透了 ",[],False,0.37814611196517944
,向琴琴的表现越来越棒啦，不但多次站出来表达自己的想法，还根据凶手妻子的心理状态和夫妻二人的通话记录，推理出了凶手妻子可能存在做伪证的嫌疑[good]看着她一路成长莫名有点感动！ http://t.cn/A668FSaF  ,[],False,0.00881195068359375
,这个话题点开一看实时怎么那么像水军[允悲] ,[],False,0.3410128951072693
,第一期觉得她最弱，看了几期下来发现她虽然没有系统的学下来但她并不弱  ,[],False,0.025108277797698975
,她不会最后成为黑马吧[思考]  ,[],False,0.2250092625617981
,"
虽然人物的设定是为了彰显教育学习公平
但是真的也许是害了她
因为现在网络真的会淹死一个人 ",[],False,0.19699573516845703
,剧透死到铺 ,[],False,0.09064596891403198
,为什么给我剧透[泪]但是我好喜欢向琴琴 ,[],False,0.24634641408920288
,我还没看就被剧透了…[怒] ,[],False,0.34840142726898193
,狗芒我真的栓q我被剧透了 ,['芒'],True,0.39275848865509033
,"
我就这么被剧透了我就这么被剧透了我就这么被剧透了芒果我卅了你[怒] ",['芒'],True,0.3787073493003845
